memorability_score;reprentativeness_score;sentence
14.9455882;0.05069975581868845;Im glad you liked it.
14.9459851;0.025916980460033687;Dont forget the wood.
14.9460289;0.13386461809049818;Were those the only 2 changes?
14.947175900000001;0.04145172239809946;I had a last minute meeting come up.
14.947409;0.00850721643268524;Can you remember?
14.9475941;0.13305594469118118;Im in a meeting until noon.
14.9475968;0.09150899574148527;Can you wait until Monday?
14.954118300000001;0.01451741459544221;Knock yourself out.
14.966550100000001;0.05455772615263255;Tried reaching you earlier.
14.9706016;0.08231246863157793;Maybe traffic will be light on Thursday.
14.9740062;0.1356781317292307;Im waiting for my close up.
14.9750143;0.09493631787946911;Do we need to do anything here?
14.9822111;0.0926245344405035;We will sign tomorrow and fund Tuesday.
14.9831502;0.10661010827011302;Nothing but good news everyday.
14.985108199999999;0.09389327744542136;He especially loved the special kiss.
14.991164199999998;0.0008260753416318737;I compliment you?
14.997269099999999;0.09022902515888034;We will also need his fax number.
15.014104099999999;0.10101691284132576;I need to go to Stans office.
15.014934499999999;0.10230125955667244;Dallas and I am not coming back!
15.015259399999998;0.0022235845194977484;I am almost speechless.
15.022360039999999;0.0382169787766224;Not like youll get paid for it.
15.0243989;0.13444651827978085;I think afraid of mass exodus.
15.034236799999999;0.044190427257120614;Add it all up, we have a problem.
15.0368402;0.10589111898457242;Anything exciting going on today?
15.038788;0.1027988004968681;Happy Holidays to you and your staff.
15.0393036;0.10777747249556432;Is Derrick OK with it?
15.0402705;0.06764528952068283;Ill just have her call Tracy.
15.0408034;0.052551414549837715;How do you like the Blackberry?
15.0412307;0.011275677253510672;You have a lot of holes in your plan.
15.04193519;0.027146520792957516;Lets start with this and add more later.
15.045099999999998;0.0033277576723025728;Um, no sir.
15.049430599999999;0.03497034925807001;I am not concerned with the Brown money.
15.051587999999999;0.03856313857390727;Call me to give me a heads up.
15.0521389;0.014756316647098536;Probably bad luck.
15.0532501;0.004111616267879363;Will reveal as appropriate.
15.054097299999999;0.02598565945956941;I hope he is having a fantastic time.
15.057752599999999;0.07970321661224136;Please let James and Kathy know.
15.0620072;0.005503221206527001;I should be back in the office on Wednesday.
15.0645345;0.045366484186225596;I am glad that things are going well.
15.0659629;0.02778696448583336;Did you tell Steve?
15.0670501;0.05135926989225004;Confirmed with Mark Taylor.
15.068894499999999;0.10397142053579737;Can talk about 1 more if needed.
15.0691731;0.07752825731447195;FERC has not issued an order yet.
15.0773348;0.06524908378347871;I will leave my Blackberry on.
15.078520999999999;0.061935697903305026;Met with partners in San Francisco.
15.083239099999998;0.09196118269037423;What level of detail do you need?
15.085138699999998;0.04462385616643355;Please stay on top of the security issue.
15.091875199999999;0.095618155946458;I called Tom at 8:30 this morning.
15.0918965;0.08568766176662351;Heard your name on TV last night.
15.0960085;0.04420926627817406;Maybe I should just stay there for good.
15.102203399999999;0.04449346542204481;PS: your gift made my day.
15.1068647;0.08791199595038218;Where are they hitting the books at?
15.1100318;0.10419773200342121;We can discuss options early next week.
15.12427353;0.042671691206519154;Ill ask, he just came by.
15.12816923;0.030538633162696782;Where are you DSM boy?
15.133827199999999;0.06835406747976205;I enjoyed our discussion very much.
15.1348051;0.0688512479298903;Good to know that the FERC cares!
15.1396284;0.04831065921161475;I have already approved and forwarded.
15.1411015;0.0011144168036302947;Spoke with Greg.
15.141365799999999;0.0731327643877389;Looking for some gift hints from you.
15.154946899999999;0.10227562170115152;I think that Pam Butler called him.
15.1573309;0.03173350421009717;The other figure is the top 15 contracts.
15.162761699999999;0.12601835618492768;Ill catch up with you tomorrow.
15.172118300000001;0.04512666821292479;Treasa knows the details.
15.1735105;0.0027539540100834084;Are you available?
15.173517499999999;0.046032276739327395;Marisa sent the invoices.
15.1759584;0.11063016841732451;Should I bring you something back?
15.1768064;0.04699520807775681;Go ahead and notify.
15.180928;0.041046523351870444;I guess this is OK if you are.
15.1835475;0.08295673296904167;Thanks, I will look at it tonight.
15.1836725;0.050020299950362015;Do you and George have a thing going?
15.188500000000001;0.0027764127098903663;Call Bob Butts
15.189433000000001;0.0615224916032531;How did they get onto our floor?
15.1923475;0.03687009370833503;This is a problem for timing of restart.
15.1931634;0.025924670507378983;This is a most unfortunate news release.
15.194275;0.07864216388620617;There are several business issues outstanding.
15.2025541;0.13384958740550243;Did he get a signing bonus?
15.206430600000001;0.006105704254025987;I have no documents on this transaction.
15.206556500000001;0.08722913335365544;Can you help get this cleared up?
15.207286;0.09185364651644992;As you know, it isnt easy.
15.2090968;0.049351102396942036;I am really not wanting to come back.
15.21242176;0.020630474195430074;Can you get with Mary and make sure?
15.213931899999999;0.04018532537186413;Would you mind taking the lead on this?
15.214996;0.09169698923521002;Theyre not having the baby then.
15.218657;0.009037861418992018;I am available tomorrow afternoon.
15.225016199999999;0.13364827734603116;Has Brian had his contract yet?
15.2300836;0.10008675359160477;Chip Schneider makes that call.
15.2335299;0.09780220045759955;Trip was good I presume?
15.2379106;0.004236363859896116;How completely horrible.
15.2387305;0.0010492739952896693;What is up with ENE?
15.242379199999998;0.03647028197481873;Im taking Wednesday off.
15.2465352;0.026468682774362533;I think that we should enforce the agreement.
15.2530489;0.13424337012355572;Need for McMahon meeting at 1.
15.258064399999999;0.08111106122273715;Please call tomorrow if possible.
15.25823923;0.01117162632373927;More bad Enron news?
15.259491399999998;0.09094291812904402;Ava, please put me on the list.
15.2659045;0.05946771587123875;I worked on the grade level promotion.
15.2721433;0.11392050324593866;Ive got a call into Bowen.
15.284539299999999;0.03279103447397254;I am out of town on business tonight.
15.2855343;0.10512609406815168;We just pulled schedules from the web.
15.2885229;7.598677455803039e-05;We are in 49C1.
15.2903596;0.032816903596083614;Once you do, you can never go back.
15.291497;0.10048636610951335;I am staying at the W Hotel.
15.2944064;0.043101922383505846;Ill probably page you.
15.3167657;0.015242309038977706;If so he probably will have to pay back.
15.3182595;0.03997802990458313;Mikey is invited also.
15.324195099999999;0.0988853246750283;Jane, what about this Thursday for lunch?
15.3288026;0.09865295441386117;Do we have anyone in Portland?
15.3392268;0.07610259805496378;Could you try ringing her?
15.340145199999998;0.06265506452827717;Yes I am here actually.
15.3493268;0.07567963605513843;What happened with Brent Price?
15.34933849;0.004110992794964743;That may be the same for BR.
15.351416099999998;0.13512440884831364;We will address tomorrow with Stan.
15.3521015;0.004386274891764355;Per Stan this AM.
15.3651015;0.0008141043622188002;Were using Weil.
15.368006399999999;0.04071535702133263;Any news from Redmond?
15.368908999999999;0.026597907314767473;There is an article about the legal department.
15.3696735;0.06763645944813604;Kind of like silent fireworks.
15.3716106;0.04913026094760808;I know Trey and Cam will be there.
15.3717926;0.013068276833508887;Let me know if I can be of help.
15.373753699999998;0.08262218316709548;Did you not read my first email?
15.3748972;0.08389736472944265;Do we have New York sorted out?
15.3840532;0.11983199888430071;Im waiting until she comes home.
15.3908231;0.08004781648028471;And I cant turn my phone on.
15.3910477;0.03857364314409718;What did you and Ava decide to do?
15.3965465;0.0862361160823581;Banks want to exclude goodwill.
15.4008507;0.01494171139166593;She was going to leave at 8 or 9.
15.403689700000001;0.005159411869538646;Youll be OK.
15.4127629;0.056079972597716375;Wish me luck with Linda.
15.415548900000001;0.09798167140851159;I need your home cell or whatever.
15.417959499999998;0.036840970992133446;Need anything from Target?
15.421128499999998;0.05140671176779931;Isnt that about the way it could happen?
15.422305099999999;0.09984586229684832;Im fine with that, see you Monday.
15.423079399999999;0.01985315732040468;Im big on the Blackberry.
15.423656099999999;0.1338429634887828;Next week sounds fine for vacation.
15.4236617;0.03692725592033198;I intend to distribute something this week.
15.4236791;0.09629063149716671;Lets leave it until we get going.
15.423859499999999;0.03665863012192221;Ill email later tonight.
15.431689500000001;0.055736522650877265;I dont know what I will be doing.
15.4320956;0.11637431807981258;Sorry to keep you in suspense!
15.4358363;0.056673805550981116;I will circle back with everyone later today.
15.456648399999999;0.08127428817891363;Lets make sure we are ready!
15.462363100000001;0.08016289055105269;You havent seen 120 in some time.
15.464265;0.08000423105409067;Am I getting a good package?
15.4646985;0.017473826914777453;I can fill you in on more details later.
15.4651029;0.04801514046621352;Are you going to join us for lunch?
15.469393;0.028908642652468695;I am freaking out!
15.4718295;0.0072098200677344895;Try to survive!
15.479826699999998;0.12384071361173736;Sorry I missed choir last night.
15.490826799999999;0.11050821279221434;Is Carol going back to swaps?
15.4982917;0.012614663120266708;Call me anytime for information.
15.5164405;0.010680638768856185;I will be listening in for a little while.
15.524530799999999;0.06910699777192328;Hopefully it cheered you up a bit.
15.5296218;0.0698624480362385;No employment claims for gas or power.
15.532758000000001;0.11461727239381528;So Ill see you at the airport?
15.5337178;0.042829113129770245;Let me know if the plan is different.
15.5353476;0.12915924350474736;Still, Im always up for opera.
15.540333799999999;0.08465209098594782;Rescinding is what you meant to say.
15.5406019;0.018313906597910625;Ill call you when I get to the office.
15.545331899999999;0.009546364633113898;I have an AM doctors appointment.
15.5535553;0.02945568388554901;Lets stay downtown then.
15.5538367;0.025083362844424407;Dont forget to pray.
15.556943799999999;0.08395588407808598;East Coast should be essentially flat.
15.561100199999998;0.022178718134605032;OK I thought it was in Washington state.
15.574694099999999;0.048571408789381876;They are more efficiently pooled.
15.5764393;0.05585917760979967;John Keffer is the one I know best.
15.5893517;0.12254711325353318;Apologize to Steve Dowd for me.
15.590341599999999;0.05232636304281931;I will call you Monday morning to discuss.
15.599935200000001;0.10418240191069095;I spoke with Lara Robinson this morning.
15.601555699999999;0.01918511222784304;I am snowed under and out of the office.
15.6018946;0.04170428413873538;And be patient as there is no timeline.
15.604659999999999;0.019258635983776546;I thought it had gone to all of Enron.
15.605420599999999;0.01938574805543164;I will not make the CIO meeting at 1.
15.605799999999999;0.026398519807241907;Did you hear Alice quit?
15.6065859;0.01346435717240454;I am up with Stan if you need me.
15.6156075;0.030369919832352238;Is Cassandra there today?
15.6160391;0.12736305444043347;Okay Ill go for a ticket.
15.623218300000001;0.006868068745891159;I cant wait!
15.624603;0.11567762306844155;Also, regarding the cash flow from Canada.
15.6469941;0.12702098273014029;Never mind, I already deleted it.
15.6491018;0.030137108832217076;I am in 50M if you need me.
15.658892899999998;0.07758702409229766;The SoCal meeting was very beneficial.
15.663829;0.034941682149378844;Got your back while you pick up wine.
15.6647863;0.008550738381937036;We should be in a good negotiating position.
15.667342899999998;0.0777820490040091;The master agreement references the trading business.
15.667892899999998;0.07779164977110671;Hope everything is going OK at home.
15.6686337;0.050870375054621816;Do you have copies of the agreements?
15.670512599999999;0.02495588806838982;Sorry Im losing it.
15.673248699999998;0.06133411885362344;How are we handling others in that group?
15.6823865;0.015563161747453364;She called and wants to come over this AM.
15.683979599999999;0.020279019107818232;9 AM update meeting.
15.685082900000001;0.07744403399724582;Im out of office till Wednesday.
15.6928307;0.07072348434724868;Pressure to finish my review!
15.6956965;0.11461345614402035;Tied St Jerome 1 to 1.
15.7015659;0.014184234677871067;Im on my way back there to do so.
15.7037402;0.06084310143554269;I can either plant this Saturday or next.
15.715423300000001;0.06361532164920186;I will talk with Jim Fallon and lawyers.
15.7223008;0.021249833177363633;I need to get a PO cut on Friday.
15.7228545;0.05468779807030137;Sure was good talking to you this AM.
15.7345977;0.051017819403372335;Let me know if it goes any lower.
15.7351955;0.07890595888247173;Probably can handle Monday PM.
15.744115599999999;0.03931263633300922;I will need to have my memory refreshed.
15.7449063;0.06470803270834914;its still going on - quite boring though.
15.749156099999999;0.06296951620044466;Does the state have copies of all programs?
15.750309099999999;0.09630669132313495;I didnt hear from Ginger this week.
15.752699999999999;0.016110567575849322;if so, whats done?
15.75578089;0.012081023094327539;Ill see what I can find out for you.
15.757308299999998;0.015698603152236947;Also hope you can make sense of this email.
15.7591453;0.019439288463187425;Davis had not yet updated the model for this.
15.767061199999999;0.06514891010660831;Are things better for you at home tonight?
15.77008353;0.004718073021218322;Very foggy this AM.
15.770517600000002;0.02193873195884837;I dont know that I will be back Monday.
15.7781595;0.02150260888202555;I received word that the switch deal is off.
15.780355199999999;0.00027778276819379066;Have a Happy Thanksgiving.
15.781762899999999;0.12294210753665419;Ill see you Thursday October 25.
15.783112599999999;0.09724289855216438;Let me know if I miss anything.
15.784932099999999;0.020746498222573937;Your kind thoughts are appreciated.
15.7919936;0.06509848665054038;Tell her to get my expense report done.
15.792238900000001;0.04839803870301024;Barry, hope that you had a great Christmas.
15.8032075;0.10896065061476716;The meteor shower was incredible last night.
15.8076669;0.10793893438519009;Seemed fine when I picked him up.
15.808119999999999;0.11834395052533633;Dont they have some conflicts here?
15.808703000000001;0.0015827468762061336;Whats going on?
15.808809;0.003981891690833674;Im so excited.
15.8196105;0.005696531509416305;Couldnt risk the uncertainty.
15.8198951;0.04008995439533066;What do you think about Tracy and Jim?
15.8287975;0.10918221722176667;Is the system running OK this morning?
15.8438869;0.06481327721180649;This is the neatest toy I have had.
15.8497183;0.1167791868962284;We havent made that decision here though.
15.856203599999999;0.018677800572196104;Wednesday is definitely a hot chocolate day.
15.8598897;0.030176137974971026;Producers reacting to price management.
15.8647799;0.0552959694992705;We plan on reviewing with Stan on Monday.
15.871253999999999;0.12062237894837946;If not, hes gone on Tuesday.
15.877037099999999;0.0218958914158666;I thought you needed him to carry two people.
15.8898365;0.058092134564811194;Let me know if I can do anything.
15.895119399999999;0.057907880375983906;Im glad she likes her tree.
15.904696099999999;0.053662779389873565;Ava, do we need to worry about this?
15.907035599999999;0.07056770377780078;Shouldnt be too hard though.
15.9099494;0.0684168335000955;Ill get with him by phone to confirm.
15.915417099999999;0.11543693155871501;The party at AA is Roger Willard.
15.9265792;0.06275352156760455;I havent heard back from Steve at all.
15.9279075;0.10977047484390468;If hell sign no issues with Barclays.
15.927917;0.11103298772137561;I think your outlined measures sound fine.
15.9362501;0.02569359319671361;Im still in Dallas!
15.9448633;0.07064393861273621;Has anyone else heard anything?
15.95162933;0.01237817096472712;Ill try to sit down with him next week.
15.952562;0.11402666642715356;Did you talk to Ava this morning?
15.9546154;0.06277410605624961;This financing shows up as minority interest.
15.9599026;0.09890630304063579;I wish he would leave Deerfield alone.
15.9684831;0.0979755010134804;John, please send this to Shelly.
15.9709902;0.06903329571688953;Should systems manage the migration?
15.9734452;0.0238046632746711;If Motley is in, we are out of money.
15.9741963;0.09710272735157556;Ava please put on my calendar.
15.976022599999999;0.0564741065058299;They played dirty, Michael hung tough.
15.9767953;0.1103231481731772;Im fully recovered and back on pace.
15.9811714;0.024104908357093585;I suspect someone will be doing the power stuff.
15.9901966;0.06497818824615872;Do we want to contest, if possible?
15.9969715;0.0967413867499361;When do we review with El Paso?
15.997940100000001;0.0027223592162578854;Didnt get a commitment.
16.0010045;0.0029536821316128903;OK Im fine.
16.0028841;0.1164558908963392;I am getting back early around 4:30.
16.0071942;0.0014585471878297163;You can talk to Becky!
16.0092169;0.06886165579442229;So it is all in Gingers hands now.
16.0101912;0.020286255574155795;Yes still need it - when are you back?
16.0104525;0.06990843762100948;Well be in State College around July 4.
16.0127633;0.07012837488895579;Be back tomorrow and maybe we can visit.
16.0171645;0.05807806350228673;Bound to be some media flack on this.
16.0172337;0.11353153046139257;Might include proposals with respect to Alaska.
16.0178586;0.04344406202530172;Mixed signals from APS today.
16.031870599999998;0.05894411599688065;Man I dont want to get sick again.
16.0380552;0.041843037651000455;Are you getting all the information you need?
16.0390341;0.039918537871380354;A 13D filing is required.
16.0394202;0.11239264849239691;TXU is off everyone else OK.
16.0403819;0.06563811073010373;Capital for Red Rock between 2001 and 2002.
16.0436226;0.10817335355244863;Thats another hole in the NY trip.
16.0505;0.011452225686244426;You snooze you lose!
16.05618353;0.02714143760822691;Will 2PM ET work for you?
16.0596293;0.08365412082697436;OK to make changes, change out original.
16.0661833;0.07109791656834773;Would you have John send me a message?
16.0668051;0.09659637283481246;Is Terry pulling his hair out yet?
16.068534;0.03471425788675098;I appreciate you moving so quickly on this.
16.0696825;0.06946571781734809;Let him pursue his claims with everyone else.
16.0715389;0.004602715249565281;Whats his problem?
16.0729917;0.002150894137476453;Jan, sorry for the inconvenience.
16.0761052;0.1037437365591071;Im looking forward to the long weekend!
16.0791234;0.026813678044536802;Im working on a liquidity forecast.
16.0826772;0.026001798692937658;I decided that I am going to stay here!
16.085586399999997;0.056159389461107295;Tammie please forward to Duran.
16.0977089;0.024993326718078947;She is a Baylor graduate and is very nice.
16.0978054;0.026447552351761272;Thanks for your help in quickly setting this up.
16.1018164;0.03980957055258742;One assistant and one HR associate.
16.102491399999998;0.0214333660559679;I would suggest you and Mark address this together.
16.1086529;0.06326421015452921;Has your 4th quarter changed?
16.109479999999998;0.02668217588153271;I told you that you were a trouble maker!
16.1133308;0.02679363746277213;Out of office but have people working on info.
16.1137967;0.026447538117431283;We will have some good detail by January 7.
16.1217862;0.05165184471517342;I am not scheduled back until January 3.
16.1358;0.0006811594717513929;Thank you, Ricki.
16.149259999999998;0.023172729221470182;dont make it harder than it needs to be.
16.1580512;0.07272306559300112;If we dont get it, could be trouble.
16.1656605;0.10790288021121645;She is taking over Global Finance Legal.
16.185521950000002;0.010560245544106629;Hope that you have a great TG.
16.190130699999997;0.05341543298587792;Red Rock capacity is 107,000.
16.1920789;0.05903279161340615;Fuel is retained in kind from the shippers.
16.1990488;0.07267052853091359;We havent sold the US business as yet.
16.20821;0.024888969081238735;Will you call me or should I call you?
16.2083789;0.05683263937370314;Do you still need me to sign something?
16.2088448;0.09362702183722284;Ava, please put on my calendar.
16.2108721;0.028206451978485668;Thanks, I think we have taken care of this.
16.2178752;0.027240187063194372;Going home to pack and then headed to Dallas.
16.22;0.051827390339919635;Hope you dont freeze tonight.
16.2225628;0.06842165984206108;Im not planning on doing anything this week.
16.233649999999997;0.02396215884651652;See you in Enron House when I get back.
16.2407027;0.023006570652730162;Do you want to fax it to my hotel?
16.2421604;0.06580189915029154;Lavo called it, never mind though.
16.2442463;0.0658203774622792;Chad thought we were on a treasure hunt.
16.2474119;0.026732613098236834;What is the status of the Pemex discussions?
16.255450099999997;0.028836871763054845;There is now a meeting at 8PM as well.
16.2621693;0.053245098427835265;He doesnt want to give the trading positions.
16.2623768;0.028296020470342482;I forgot one person when we spoke on Friday.
16.265420300000002;0.026353812652497834;But I hope to see you at Karis house.
16.2658871;0.09455731710959055;Please pass along my thanks, though.
16.2692426;0.05806529287978907;You just cant work without me can you?
16.2778952;0.02794748338344219;Will let you know how call goes in morning.
16.281981199999997;0.022587027803969578;Ill come have a beer with you guys later.
16.2934154;0.06860188709708295;Can you do the Gallup contracts as well?
16.296501;0.057163196560223596;Please respond if anyone has a different view.
16.3017669;0.07216355225775303;Jim please confirm to Vince you are happy.
16.3032552;0.04609990310277826;We are a little light on disposable cups.
16.3169741;0.046687963193988505;I didnt understand we were borrowing them.
16.3220923;0.028060888025353455;Im on the 6th floor of the new building.
16.3255592;0.07512876831990266;We had a VP PRC meeting Thursday.
16.3297269;0.028738914796143385;If I hear anything I will let you know.
16.3333389;0.003189156356472506;Im open, though.
16.339029099999998;0.02671321706870768;Please make sure Bob Kelley is on the list.
16.348964000000002;0.07114756675364235;Selling Wessex is the right move for everyone.
16.364693199999998;0.04235130950963566;I cant find it on my Blackberry.
16.3659283;0.029414110565277055;Thats not the behavior that I was looking for.
16.3718719;0.005180409464498467;Whats your phone number?
16.377197199999998;0.061246008974438805;Mark Ellenberg is off for Passover.
16.382822599999997;0.04348301439359334;Hey TK, how are you doing?
16.3986585;0.011903961638535777;Today, I understand legal is less comfortable.
16.39892;0.025279130230277457;How would you explain the difference between the two?
16.3993109;0.028246598818110362;Im at the doctors office, should be in later.
16.4055501;0.015572722967006555;Im in Stans office.
16.4140345;0.059592932836250154;Would you please send runner to get this?
16.4195175;0.015433882440155504;So youre ignoring me.
16.421475299999997;0.04591891951194168;In isolation, all of these things are trivial.
16.4316586;0.02824512680266867;Im in the waiting room of the ENT now.
16.4336389;0.09521023137492528;I havent visited with Stan lately.
16.434670099999998;0.031182360798621772;I would like it paid through I Buy It.
16.4395872;0.01198134980049352;I may take the opportunity to run some errands.
16.4415606;0.014324127886265518;Just told them I thought it would be impossible.
16.44712405;0.005448711450449219;Can you bring these to 49C1?
16.4534745;0.0025154772337515887;Youre the greatest.
16.4555533;0.06828580666586873;Just bought out Toys R Us.
16.459967;0.03083259377007525;Did you send out a global message from me?
16.467756700000002;0.030731006786751825;We can work around these plans if you prefer.
16.4697723;0.05304265122285007;We are all doing reasonably well, I think.
16.4699533;0.03412803347338144;First objective is to keep electricity flowing.
16.4771108;0.005606324646249204;A gift isnt necessary.
16.4790214;0.031236350521370797;I meant to try and explain, not to redo.
16.4877716;0.07008229710971237;FYI on the demand letter I signed earlier.
16.49119425;0.01630844397173031;Let Gary Smith know today if you want him.
16.49499925;0.011508884568169087;Can I meet with you at 4:00?
16.5012437;0.03338547918191871;If not, I can try information in Omaha.
16.5066713;0.031270450882811926;Danny I recommended on Monday we cancel it.
16.507189;0.03837656042053879;I also just received my Blackberry, cool.
16.5112293;0.08362250095332778;Tried to call but couldnt reach you.
16.521191299999998;0.02736717600523044;Are you sure I dont need to be there?
16.5338307;0.05360952856410946;Sorry for the unfriendly greeting in the lobby.
16.542318299999998;7.159436503260544e-05;I want per MMBTU.
16.5452074;0.09004736352669708;Pat and I talked about TW concerns.
16.5459817;0.03209203103654595;Just in case we havent invited any of them.
16.5559129;0.029927716074505006;Im sitting in the airport waiting on the plane.
16.5602078;0.06226805316375769;Will you and KB be around this afternoon?
16.5814816;0.0009043010559167487;Can we meet at 3:30?
16.5848953;0.04773802220906307;Also it appears no payment is required tomorrow.
16.5865543;0.028225722537127067;We probably have to discuss trade behavior and margin.
16.5956553;0.008996354417807434;Youre right - typo
16.5975213;0.06338404140203256;I spoke with GP benefits counsel this morning.
16.610040650000002;0.016464044273744143;I think you need to push Wasaff.
16.614519180000002;0.0024118060610145388;GISB group has not met yet.
16.6205504;0.009155176181738544;Unfortunately we do not know what the deal is.
16.6258707;0.026346579477782246;Can you please review and get back to Tim?
16.6446524;1.1124976270855047e-06;For what reimbursement?
16.658503;0.00037857437726749834;Playdate sounds great.
16.6585326;0.09348232303403078;Through this account cash flows to corporate.
16.66211415;0.01664470378395806;We sold the UK business to AEP.
16.6873252;0.09614318781778766;Maybe Michael will go to Quil tomorrow.
16.6944195;0.0011482517534335515;Happy Valentines Day
16.6962517;0.034085239551034464;Im supposed to talk to Ben and Steve today.
16.697909;0.001328559306322677;Please revise accordingly.
16.7014629;0.015754774847915372;I received the message from Rod on California demand.
16.709005599999998;0.0015161751360368877;Heading in to see Moodys.
16.7109006;0.016667029004983156;No sign of Chuck and not responding to messages.
16.7123702;0.0015560093646962841;I will bring John Brindle.
16.7141961;0.03645865540398242;Im glad you are involved!
16.716641;0.03068645072264177;Please send me an email to let me know.
16.725184;0.044708533162487074;Ill give you my handwritten notes.
16.7431911;0.10023459350828254;You didnt answer me about driving tomorrow.
16.7480547;0.0684749831223808;John, can you give Konni a call?
16.75423;0.009319264875036148;San Francisco was Interconnect meeting.
16.761976699999998;0.009143777446101908;I have a doctors appointment for 11:00 on Tuesday.
16.7665985;0.08768217329171672;Suggest you get facts before judging anyone.
16.768339599999997;0.02765446335914109;Interesting, are you around for a late lunch?
16.7732931;0.03482906098115906;Still hustling to find dollars for the quarter end.
16.788534499999997;0.033421253143798575;AIG has agreed capital call not due until Monday.
16.7932297;0.07545029484101888;Its death or Dynegy, with no clear leader.
16.7940417;0.022571960853920783;Im not close enough right now to the discussion.
16.8150783;0.04110353906439725;Stay tuned for restructuring plan next week.
16.817397399999997;0.06109444792167548;Finally, I would delete the paragraph about lawyers.
16.828183;0.07326064028375565;Wishing you both a very nice Christmas!
16.831478500000003;0.03543351954706427;I woke up and couldnt get back to sleep.
16.8539343;0.09706723440181778;Glad you werent in an accident today.
16.85455865;0.00950203722796279;He also will have to honor noncompete.
16.8610129;0.02786650839410643;Did you get the message to call Mary Kay?
16.86781;0.03588965978966493;We dont seem to have any positive income there.
16.86861415;0.016780936128151507;We are supposed to land at 3PM.
16.8923029;0.027969994673876813;Ill let you know when I figure it out!
16.8959351;0.006656828769785921;Geez, I sound pathetic.
16.899738199999998;0.01754473244900956;Were planning to go to West Virginia for Christmas.
16.902074199999998;0.01648088767647086;So I need your spreadsheets ASAP.
16.911069;0.011317833307653409;I have received your messages and will respond accordingly.
16.9248307;0.062336010397947346;Has Dynegy made a specific request?
16.9359186;0.026902181598261337;Fannin is a mess by the Dome and elsewhere.
16.9412289;0.0729069334258354;She was leaving Omaha for Houston at 4:00.
16.9473353;0.03318899218304241;Did you set up my corporate account for me?
16.9536729;0.03034291467244502;You are welcome in Palacios this weekend, of course.
16.9602706;0.034144933485254436;Anxious to hear how the paging worked for you.
16.96062405;0.004514906257017371;Is this cash coming into TW?
16.9750717;0.036733227442362584;You probably do that too when no ones around!
16.9754452;0.06796264769617572;Meet at arriving passenger area at lower level.
16.9801087;0.07214188314059526;Im still running point until I find Ward.
16.9927512;0.010224150650642057;I am forwarding all the emails to her attention.
16.992964100000002;0.06664884793057804;So it reads UBS Warburg Energy.
16.9963441;0.011365265596177355;I am now officially a Blackberry addict.
17.0016306;0.016971136067319554;We are proceeding with a great reception so far.
17.008677499999997;0.08998495068518922;9:00 AM every second Saturday with Michelle.
17.0132793;0.06986104823769516;Do you want to eat lunch somewhere before?
17.017876899999997;0.07567908511409269;Does Dan know about Julia changing groups?
17.0294;0.00012984563546575176;Explain versus redo.
17.030446650000002;0.006958590372882736;Ben could tell him about Pompano.
17.0373103;0.07298027118720388;Probably wont have anything to tell late tonight.
17.0394268;0.01667631359952848;Please send Tomy direct reports.
17.045767599999998;0.013868860263025315;Let me know if I need to make adjustments.
17.046918400000003;0.011286489866040637;I havent had a conversation on this since 1999.
17.071478499999998;0.03711318635290433;Thanks - thats what I was hoping it was.
17.0810495;0.06581088216617478;These are big storms and traffic isnt moving.
17.1061399;0.01794945168178546;I have rates and capacity utilization information ready.
17.1085745;0.0009241997723288095;Pretty impressive win!
17.1136388;0.0610579576500558;I saw your 5:30 AM message!
17.1245352;0.06736538805129669;The filing concerns various scheduling and balancing rules.
17.1295843;0.07384066146069884;I think FMV is probably less than fifty.
17.1451076;0.04464587314222222;Was wondering if you and Natalie connected?
17.1636687;0.022705655647292437;If this has already been covered, then I apologize.
17.168809500000002;0.03798753571258006;We have beans, plus I will be cooking trash.
17.1712457;0.023896578326275963;Can you supplement the answer to the visa question?
17.1786751;0.0576390390303199;If hair doesnt work then how about coffee?
17.182368399999998;0.0031562749603997408;We are somewhat emasculated bystanders.
17.19991785;0.006500544731224391;The rest is a byproduct of slapshot.
17.2391376;0.014033451223459472;I will conference in for Thursdays customer service meeting.
17.2440577;0.011737988988963211;FYI, would she meet my requirements?
17.2529325;0.01741590922623851;How about 9 in my office on 3825?
17.2767515;0.03836001959418636;Elizabeth Brown will forward the capacity release data shortly.
17.279144549999998;0.013612478497245072;What is the shower at Patsys for?
17.2795067;0.042394570123849694;No problem Maria, please contact Rick.
17.3127435;0.0008764093900059945;Will he come down Wetheimer?
17.3218367;0.0024254414172212285;Fran, yes please update.
17.324921699999997;0.03717209210711429;Im available by cell when you get data points.
17.3528052;0.07455500193464007;See, its cold enough for hot chocolate!
17.3790893;0.06661505961812735;Issue on post bankruptcy price risk issue remains.
17.4168317;0.004332286111214886;I still believe a September 30 closing is unrealistic.
17.4407851;1.5647017397381822e-05;Hows the share price?
17.45854;0.03519066221644824;We are still in Palacios, having a quiet AM.
17.45877015;0.002705583935779764;He is at 281 350 8441.
17.45898519;0.007967342407135064;We dont want to look bad to Dyn.
17.4594119;0.018934267183868564;Approximately half is due to organic cash flow.
17.47518635;0.006431362740044483;Please send to Hartsoe for comment.
17.47554285;0.006320823872695525;GP is general partner in NB.
17.4894699;0.03435782744617839;Any interest in chatting about a job at UBS?
